ano,name_artist,Gêneros,num
1966,The Shadows Of Knight,bubblegum pop,1
1965,Barry McGuire,bubblegum pop,1
1965,The Gentrys,bubblegum pop,1
1965,The Gentrys,bubblegum pop,1
1964,? & The Mysterians,bubblegum pop,1
1963,The New Colony Six,bubblegum pop,1
1959,Scott McKenzie,bubblegum pop,1
2005,Rhinoceros,buffalo ny metal,1
2012,The Soup Dragons,c86,1
2012,The Soup Dragons,c86,1
2012,The Soup Dragons,c86,1
2004,Jane Olivor,cabaret,1
1976,Jane Olivor,cabaret,1
2018,SOB X RBE,cali rap,1
2017,Tay-K,cali rap,1
2011,Suga Free,cali rap,1
2010,Bobby Brackins,cali rap,1
2008,Too $hort,cali rap,1
2006,E-40,cali rap,1
2006,E-40,cali rap,1
2003,Too $hort,cali rap,1
2001,Too $hort,cali rap,1
1996,Too $hort,cali rap,1
1995,Too $hort,cali rap,1
1995,E-40,cali rap,1
1993,Too $hort,cali rap,1
1993,Too $hort,cali rap,1
1990,Too $hort,cali rap,1
1970,Ronnie Hawkins,canadian blues,1
2004,Relient K,canadian ccm,1
2004,Relient K,canadian ccm,1
2014,The Irish Rovers,canadian celtic,1
2002,The Irish Rovers,canadian celtic,1
2002,The Irish Rovers,canadian celtic,1
1997,Loreena McKennitt,canadian celtic,1
2018,Alessia Cara,canadian contemporary r&b,1
2018,The Weeknd,canadian contemporary r&b,1
2018,The Weeknd,canadian contemporary r&b,1
2018,The Weeknd,canadian contemporary r&b,1
2018,The Weeknd,canadian contemporary r&b,1
2016,The Weeknd,canadian contemporary r&b,1
2016,Alessia Cara,canadian contemporary r&b,1
2016,The Weeknd,canadian contemporary r&b,1
2016,The Weeknd,canadian contemporary r&b,1
2016,The Weeknd,canadian contemporary r&b,1
2016,The Weeknd,canadian contemporary r&b,1
2016,The Weeknd,canadian contemporary r&b,1
2016,The Weeknd,canadian contemporary r&b,1
2016,The Weeknd,canadian contemporary r&b,1
2016,The Weeknd,canadian contemporary r&b,1
2016,The Weeknd,canadian contemporary r&b,1
2016,The Weeknd,canadian contemporary r&b,1
2016,The Weeknd,canadian contemporary r&b,1
2016,Alessia Cara,canadian contemporary r&b,1
2016,Alessia Cara,canadian contemporary r&b,1
2015,The Weeknd,canadian contemporary r&b,1
2015,The Weeknd,canadian contemporary r&b,1
2015,The Weeknd,canadian contemporary r&b,1
2015,The Weeknd,canadian contemporary r&b,1
2015,The Weeknd,canadian contemporary r&b,1
2015,The Weeknd,canadian contemporary r&b,1
2015,The Weeknd,canadian contemporary r&b,1
2015,The Weeknd,canadian contemporary r&b,1
2012,The Weeknd,canadian contemporary r&b,1
2011,Shania Twain,canadian country,1
2010,k.d. lang,canadian country,1
2010,k.d. lang,canadian country,1
2009,Shania Twain,canadian country,1
2009,The Wilkinsons,canadian country,1
2009,The Wilkinsons,canadian country,1
2002,Shania Twain,canadian country,1
2002,Shania Twain,canadian country,1
2002,Shania Twain,canadian country,1
2002,Shania Twain,canadian country,1
2002,Shania Twain,canadian country,1
1997,Shania Twain,canadian country,1
1997,Shania Twain,canadian country,1
1997,Shania Twain,canadian country,1
1997,Shania Twain,canadian country,1
1997,Shania Twain,canadian country,1
1995,Shania Twain,canadian country,1
1985,Joni Mitchell,canadian folk,1
1984,Leonard Cohen,canadian folk,1
1984,Bruce Cockburn,canadian folk,1
1982,Joni Mitchell,canadian folk,1
1979,Bruce Cockburn,canadian folk,1
1975,Joni Mitchell,canadian folk,1
1974,Joni Mitchell,canadian folk,1
1974,Joni Mitchell,canadian folk,1
1974,Joni Mitchell,canadian folk,1
1972,Joni Mitchell,canadian folk,1
1971,Joni Mitchell,canadian folk,1
1970,Joni Mitchell,canadian folk,1
2019,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2018,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2017,Drake,canadian hip hop,1
2016,Tory Lanez,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Drake,canadian hip hop,1
2016,Tory Lanez,canadian hip hop,1
2015,Drake,canadian hip hop,1
2015,Drake,canadian hip hop,1
2015,Drake,canadian hip hop,1
2015,Drake,canadian hip hop,1
2015,Drake,canadian hip hop,1
2015,Drake,canadian hip hop,1
2015,Drake,canadian hip hop,1
2015,Drake,canadian hip hop,1
2015,Drake,canadian hip hop,1
2015,Drake,canadian hip hop,1
2015,Drake,canadian hip hop,1
2015,Drake,canadian hip hop,1
2013,Drake,canadian hip hop,1
2013,Drake,canadian hip hop,1
2013,Drake,canadian hip hop,1
2013,Drake,canadian hip hop,1
2013,Drake,canadian hip hop,1
2013,Drake,canadian hip hop,1
2013,Drake,canadian hip hop,1
2013,Drake,canadian hip hop,1
2013,Drake,canadian hip hop,1
2013,Drake,canadian hip hop,1
2011,Drake,canadian hip hop,1
2011,Drake,canadian hip hop,1
2011,Drake,canadian hip hop,1
2010,Drake,canadian hip hop,1
2010,Drake,canadian hip hop,1
2010,Drake,canadian hip hop,1
2010,Drake,canadian hip hop,1
2010,Drake,canadian hip hop,1
2010,Drake,canadian hip hop,1
2010,Drake,canadian hip hop,1
2010,Drake,canadian hip hop,1
2010,Drake,canadian hip hop,1
2010,Drake,canadian hip hop,1
2009,Drake,canadian hip hop,1
2009,Drake,canadian hip hop,1
2009,Drake,canadian hip hop,1
1993,Belly,canadian hip hop,1
2013,Tegan and Sara,canadian indie,1
2000,Barenaked Ladies,canadian indie,1
2000,Barenaked Ladies,canadian indie,1
1999,Platinum Blonde,canadian indie,1
1998,Barenaked Ladies,canadian indie,1
1998,Barenaked Ladies,canadian indie,1
1996,Barenaked Ladies,canadian indie,1
1992,Barenaked Ladies,canadian indie,1
1992,Tom Cochrane,canadian indie,1
1992,Tom Cochrane,canadian indie,1
2006,Nelly Furtado,canadian latin,1
2006,Nelly Furtado,canadian latin,1
2006,Nelly Furtado,canadian latin,1
2006,Nelly Furtado,canadian latin,1
2000,Nelly Furtado,canadian latin,1
2000,Nelly Furtado,canadian latin,1
2019,Avril Lavigne,canadian pop,1
2018,Shawn Mendes,canadian pop,1
2017,Shawn Mendes,canadian pop,1
2017,Shawn Mendes,canadian pop,1
2017,Shawn Mendes,canadian pop,1
2015,Justin Bieber,canadian pop,1
2015,Justin Bieber,canadian pop,1
2015,Shawn Mendes,canadian pop,1
2015,Justin Bieber,canadian pop,1
2015,Justin Bieber,canadian pop,1
2015,Justin Bieber,canadian pop,1
2015,Justin Bieber,canadian pop,1
2015,Justin Bieber,canadian pop,1
2015,Justin Bieber,canadian pop,1
2015,Justin Bieber,canadian pop,1
2015,Justin Bieber,canadian pop,1
2015,Justin Bieber,canadian pop,1
2015,Justin Bieber,canadian pop,1
2015,Carly Rae Jepsen,canadian pop,1
2015,Shawn Mendes,canadian pop,1
2015,Shawn Mendes,canadian pop,1
2015,Shawn Mendes,canadian pop,1
2014,Justin Bieber,canadian pop,1
2014,Justin Bieber,canadian pop,1
2014,Justin Bieber,canadian pop,1
2014,Justin Bieber,canadian pop,1
2014,Justin Bieber,canadian pop,1
2014,Justin Bieber,canadian pop,1
2014,Justin Bieber,canadian pop,1
2014,Justin Bieber,canadian pop,1
2013,Avril Lavigne,canadian pop,1
2013,Avril Lavigne,canadian pop,1
2013,Avril Lavigne,canadian pop,1
2012,Carly Rae Jepsen,canadian pop,1
2012,Carly Rae Jepsen,canadian pop,1
2012,Justin Bieber,canadian pop,1
2012,Justin Bieber,canadian pop,1
2012,Justin Bieber,canadian pop,1
2011,Avril Lavigne,canadian pop,1
2011,Justin Bieber,canadian pop,1
2011,Avril Lavigne,canadian pop,1
2011,Avril Lavigne,canadian pop,1
2011,Justin Bieber,canadian pop,1
2011,Justin Bieber,canadian pop,1
2010,Justin Bieber,canadian pop,1
2010,Justin Bieber,canadian pop,1
2010,Avril Lavigne,canadian pop,1
2010,Justin Bieber,canadian pop,1
2010,Justin Bieber,canadian pop,1
2009,Melanie Fiona,canadian pop,1
2009,Justin Bieber,canadian pop,1
2009,Justin Bieber,canadian pop,1
2009,Justin Bieber,canadian pop,1
2009,Justin Bieber,canadian pop,1
2009,Justin Bieber,canadian pop,1
2009,Justin Bieber,canadian pop,1
2009,Justin Bieber,canadian pop,1
2008,Céline Dion,canadian pop,1
2007,Céline Dion,canadian pop,1
2007,Avril Lavigne,canadian pop,1
2007,Avril Lavigne,canadian pop,1
2007,Avril Lavigne,canadian pop,1
2007,Avril Lavigne,canadian pop,1
2006,Sarah McLachlan,canadian pop,1
2006,Sarah McLachlan,canadian pop,1
2005,Daniel Powter,canadian pop,1
2004,Deborah Cox,canadian pop,1
2004,Tamia,canadian pop,1
2004,Deborah Cox,canadian pop,1
2004,Avril Lavigne,canadian pop,1
2004,Avril Lavigne,canadian pop,1
2004,Avril Lavigne,canadian pop,1
2003,Sarah McLachlan,canadian pop,1
2003,Fefe Dobson,canadian pop,1
2003,Céline Dion,canadian pop,1
2003,Tamia,canadian pop,1
2002,Avril Lavigne,canadian pop,1
2002,Avril Lavigne,canadian pop,1
2002,Avril Lavigne,canadian pop,1
2002,Avril Lavigne,canadian pop,1
2002,Glenn Lewis,canadian pop,1
2002,Céline Dion,canadian pop,1
2002,Remy Shand,canadian pop,1
2000,Tamia,canadian pop,1
2000,Tamia,canadian pop,1
1999,Tamia,canadian pop,1
1999,Céline Dion,canadian pop,1
1999,Céline Dion,canadian pop,1
1998,Deborah Cox,canadian pop,1
1998,Deborah Cox,canadian pop,1
1998,Deborah Cox,canadian pop,1
1998,Tamia,canadian pop,1
1998,Tamia,canadian pop,1
1998,Tamia,canadian pop,1
1997,Sarah McLachlan,canadian pop,1
1997,Sarah McLachlan,canadian pop,1
1997,Sarah McLachlan,canadian pop,1
1997,Sarah McLachlan,canadian pop,1
1997,Céline Dion,canadian pop,1
1996,Céline Dion,canadian pop,1
1996,Céline Dion,canadian pop,1
1996,Amanda Marshall,canadian pop,1
1996,Céline Dion,canadian pop,1
1996,Tamia,canadian pop,1
1995,Deborah Cox,canadian pop,1
1995,Deborah Cox,canadian pop,1
1995,Deborah Cox,canadian pop,1
1993,Céline Dion,canadian pop,1
1993,Céline Dion,canadian pop,1
1993,Céline Dion,canadian pop,1
1993,Céline Dion,canadian pop,1
1993,Sarah McLachlan,canadian pop,1
1993,Sarah McLachlan,canadian pop,1
1992,Céline Dion,canadian pop,1
1992,Céline Dion,canadian pop,1
1992,Céline Dion,canadian pop,1
1990,Céline Dion,canadian pop,1
1990,Céline Dion,canadian pop,1
2018,Simple Plan,canadian pop punk,1
2018,Simple Plan,canadian pop punk,1
2018,Simple Plan,canadian pop punk,1
2004,Simple Plan,canadian pop punk,1
2004,Simple Plan,canadian pop punk,1
1993,Crash Test Dummies,canadian rock,1
1993,Crash Test Dummies,canadian rock,1
1991,Crash Test Dummies,canadian rock,1
1993,Burton Cummings,canadian singer-songwriter,1
1993,Burton Cummings,canadian singer-songwriter,1
1993,Burton Cummings,canadian singer-songwriter,1
1977,Burton Cummings,canadian singer-songwriter,1
1976,Burton Cummings,canadian singer-songwriter,1
2017,Paramore,candy pop,1
2015,Charli XCX,candy pop,1
2015,Charli XCX,candy pop,1
2013,Paramore,candy pop,1
2013,Paramore,candy pop,1
2013,Bonnie McKee,candy pop,1
2013,Blondie,candy pop,1
2011,Saving Jane,candy pop,1
2010,Michelle Branch,candy pop,1
2009,Paramore,candy pop,1
2009,Orianthi,candy pop,1
2009,Paramore,candy pop,1
2009,Paramore,candy pop,1
2009,Paramore,candy pop,1
2007,Paramore,candy pop,1
2007,Paramore,candy pop,1
2007,Paramore,candy pop,1
2006,Blondie,candy pop,1
2006,Blondie,candy pop,1
2006,The Wreckers,candy pop,1
2006,The Wreckers,candy pop,1
2004,Cherie,candy pop,1
2004,Maria Mena,candy pop,1
2003,Michelle Branch,candy pop,1
2003,Stacie Orrico,candy pop,1
2003,Michelle Branch,candy pop,1
2003,Stacie Orrico,candy pop,1
2003,Boomkat,candy pop,1
2001,Michelle Branch,candy pop,1
2001,Michelle Branch,candy pop,1
2001,Michelle Branch,candy pop,1
2001,Leslie Carter,candy pop,1
2000,M2M,candy pop,1
2000,Hoku,candy pop,1
2000,M2M,candy pop,1
1999,Blondie,candy pop,1
1999,Blondie,candy pop,1
1999,Blondie,candy pop,1
1996,Republica,candy pop,1
1996,Republica,candy pop,1
1996,Voice Of The Beehive,candy pop,1
1994,Blondie,candy pop,1
1993,Jane Wiedlin,candy pop,1
1988,Transvision Vamp,candy pop,1
1988,Jane Wiedlin,candy pop,1
1985,Jane Wiedlin,candy pop,1
1983,Jane Wiedlin,candy pop,1
1981,Blondie,candy pop,1
1981,Blondie,candy pop,1
1981,Blondie,candy pop,1
2011,Alejandro Sanz,cantautor,1
1969,Miguel Rios,cantautor,1
2018,Lauren Daigle,ccm,1
2013,Hillsong UNITED,ccm,1
2012,Britt Nicole,ccm,1
2008,Switchfoot,ccm,1
2008,Switchfoot,ccm,1
2008,Switchfoot,ccm,1
2001,MercyMe,ccm,1
2000,DC Talk,ccm,1
2000,Newsong,ccm,1
1995,Jars Of Clay,ccm,1
2001,Enya,celtic,1
2000,Enya,celtic,1
1997,Enya,celtic,1
2014,The Script,celtic rock,1
2010,The Script,celtic rock,1
2010,The Script,celtic rock,1
2008,The Script,celtic rock,1
2008,The Script,celtic rock,1
2003,The Proclaimers,celtic rock,1
2001,The Silencers,celtic rock,1
1990,Big Country,celtic rock,1
1983,Big Country,celtic rock,1
1983,Big Country,celtic rock,1
2019,Mountain Man,chamber pop,1
2015,Nate Ruess,chamber pop,1
2010,Bon Iver,chamber pop,1
2006,Regina Spektor,chamber pop,1
2011,Corey Gray,channel pop,1
2017,Michel Polnareff,chanson,1
2016,-M-,chanson,1
2006,Sheila,chanson,1
1996,Jane Birkin,chanson,1
1984,Sylvie Vartan,chanson,1
1972,Michel Legrand,chanson,1
2010,Richard Abel,chanson quebecois,1
2012,Chief Keef,chicago drill,1
2019,Jomanda,chicago house,1
2019,Jomanda,chicago house,1
2014,First Choice,chicago house,1
2014,First Choice,chicago house,1
2014,First Choice,chicago house,1
2011,Loleatta Holloway,chicago house,1
2006,Gwen Guthrie,chicago house,1
2003,Inner City,chicago house,1
1994,First Choice,chicago house,1
1989,Inner City,chicago house,1
1976,Loleatta Holloway,chicago house,1
2018,Juice WRLD,chicago rap,1
2018,Juice WRLD,chicago rap,1
2018,Juice WRLD,chicago rap,1
2018,Calboy,chicago rap,1
2018,Juice WRLD,chicago rap,1
2018,Juice WRLD,chicago rap,1
2018,Juice WRLD,chicago rap,1
2018,Juice WRLD,chicago rap,1
2018,Kanye West,chicago rap,1
2018,Chance the Rapper,chicago rap,1
2018,Juice WRLD,chicago rap,1
2018,Kanye West,chicago rap,1
2018,Famous Dex,chicago rap,1
2018,Kanye West,chicago rap,1
2018,Kanye West,chicago rap,1
2018,Kanye West,chicago rap,1
2016,Kanye West,chicago rap,1
2016,Kanye West,chicago rap,1
2016,Kanye West,chicago rap,1
2016,Kanye West,chicago rap,1
2016,Kanye West,chicago rap,1
2016,Kanye West,chicago rap,1
2016,Kanye West,chicago rap,1
2016,Kanye West,chicago rap,1
2016,Kanye West,chicago rap,1
2015,Jeremih,chicago rap,1
2013,Kanye West,chicago rap,1
2013,Kanye West,chicago rap,1
2013,Kanye West,chicago rap,1
2013,Kanye West,chicago rap,1
2013,Do Or Die,chicago rap,1
2012,Lupe Fiasco,chicago rap,1
2012,Lupe Fiasco,chicago rap,1
2012,Lupe Fiasco,chicago rap,1
2011,Lupe Fiasco,chicago rap,1
2011,Lupe Fiasco,chicago rap,1
2011,Lupe Fiasco,chicago rap,1
2010,Kanye West,chicago rap,1
2010,Kanye West,chicago rap,1
2010,Kanye West,chicago rap,1
2010,Kanye West,chicago rap,1
2009,Jeremih,chicago rap,1
2009,Jeremih,chicago rap,1
2009,Kanye West,chicago rap,1
2009,Lupe Fiasco,chicago rap,1
2009,Twista,chicago rap,1
2009,Kanye West,chicago rap,1
2008,Kanye West,chicago rap,1
2008,Kanye West,chicago rap,1
2008,Yung Berg,chicago rap,1
2008,Kanye West,chicago rap,1
2008,Kanye West,chicago rap,1
2007,Kanye West,chicago rap,1
2007,Kanye West,chicago rap,1
2007,Yung Berg,chicago rap,1
2007,Kanye West,chicago rap,1
2006,Shawnna,chicago rap,1
2006,Lupe Fiasco,chicago rap,1
2005,Kanye West,chicago rap,1
2005,Lupe Fiasco,chicago rap,1
2005,Twista,chicago rap,1
2005,Twista,chicago rap,1
2004,Kanye West,chicago rap,1
2004,Twista,chicago rap,1
2004,Kanye West,chicago rap,1
2003,Da Brat,chicago rap,1
2000,Da Brat,chicago rap,1
2000,Da Brat,chicago rap,1
1997,Da Brat,chicago rap,1
1997,Twista,chicago rap,1
1996,Crucial Conflict,chicago rap,1
1996,Da Brat,chicago rap,1
1996,Do Or Die,chicago rap,1
1996,Da Brat,chicago rap,1
1994,Da Brat,chicago rap,1
1994,Da Brat,chicago rap,1
1994,Da Brat,chicago rap,1
2019,The Artistics,chicago soul,1
2019,Curtis Mayfield,chicago soul,1
2018,Laura Lee,chicago soul,1
2017,The Emotions,chicago soul,1
2017,The Dells,chicago soul,1
2017,Otis Clay,chicago soul,1
2017,Mitty Collier,chicago soul,1
2017,The Radiants,chicago soul,1
2017,Jackie Ross,chicago soul,1
2017,The Vibrations,chicago soul,1
2016,Curtis Mayfield,chicago soul,1
2016,Curtis Mayfield,chicago soul,1
2016,The Esquires,chicago soul,1
2016,The Radiants,chicago soul,1
2015,The Staple Singers,chicago soul,1
2015,The Dells,chicago soul,1
2015,Syl Johnson,chicago soul,1
2014,Laura Lee,chicago soul,1
2014,Laura Lee,chicago soul,1
2014,Syl Johnson,chicago soul,1
2014,Syl Johnson,chicago soul,1
2014,Syl Johnson,chicago soul,1
2014,The Five Stairsteps,chicago soul,1
2013,The Dells,chicago soul,1
2012,Laura Lee,chicago soul,1
2012,Laura Lee,chicago soul,1
2012,Lovelites,chicago soul,1
2012,Alvin Cash,chicago soul,1
2012,Alvin Cash,chicago soul,1
2012,Alvin Cash,chicago soul,1
2011,The Vibrations,chicago soul,1
2010,Walter Jackson,chicago soul,1
2010,The Dells,chicago soul,1
2010,Laura Lee,chicago soul,1
2010,The Dells,chicago soul,1
2010,The Dells,chicago soul,1
2010,The Dells,chicago soul,1
2009,Tyrone Davis,chicago soul,1
